Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES,NPI
f9132f2e-6469-3322-accf-be5f36486a49,42d4b607-f14d-370a-818e-40965685776c,Marchelle563 Hettinger594,F,GENERAL PRACTICE,3 WASHINGTON ST STE 220,NORTH EASTON,MA,023561034,42.0667665,-71.1036592,743,0,9999957993
cfdbc8d6-0c77-386b-a56e-c673786b6a98,71472d9b-aa5c-3b49-a5c3-d0eee8859015,Cuc113 Kutch271,F,GENERAL PRACTICE,118 WATERHOUSE RD STE C,BOURNE,MA,025328305,41.7281115,-70.5861571324252,4041,0,9999951996
7b6f8e5e-8422-329c-bf33-6febc4fe4cd4,88e28a1c-aad9-36d0-832b-b579ecb95c3d,Cherish740 Toy286,F,GENERAL PRACTICE,14 MANNING AVENUE,LEOMINSTER,MA,014535768,42.5253035,-71.7584413,322,0,9999978395
bbfac000-26a3-3bd3-a55b-bcd622eb0c51,65450d34-6d61-3601-b325-9d471587b016,Rachael540 Moore224,F,GENERAL PRACTICE,4 COURTHOUSE LN,CHELMSFORD,MA,018241731,42.62439345,-71.35881000636567,1015,0,9999961995
0687046f-87f5-3a3d-87c2-4ec628f3e2b5,0c8cc36b-3025-37ad-b7ab-50ea3aeea5a8,Clifton91 Terry864,M,GENERAL PRACTICE,143 LONGWATER DRIVE,WEYMOUTH,MA,021902432,42.2212188,-70.9391625,250,0,9999969998
3154ffde-f09f-3284-9539-50cc4b097657,3f4167a5-1477-35da-a456-fc05c8858aa7,Ouida808 Bednar518,F,GENERAL PRACTICE,244 MAIN STREET ANNEX,WORCESTER,MA,016023339,42.2625621,-71.8018877,530,0,9999956391
c1546392-b918-3134-95f4-ad758d75b79a,75f0d4cd-dbbb-3037-b6ad-2e99665728c7,María Soledad68 Arce139,F,GENERAL PRACTICE,70 FULTON ST,BOSTON,MA,021091402,42.362439499999994,-71.05377386223965,467,0,9999943399
c325b716-37bd-3467-ad73-b02b64f5ad89,39104cad-5228-3e07-9b3e-3ad736b33d5d,Chase54 Muller251,M,GENERAL PRACTICE,200 PROVIDENCE HWY,DEDHAM,MA,020261881,42.22214545274341,-71.18159060546684,328,0,9999946699
57744a47-c845-3889-8194-f7a558e971f6,a3a72023-3f37-3d77-be82-62085a912993,Horace32 Bradtke547,M,GENERAL PRACTICE,311 STATE STREET,SPRINGFIELD,MA,011051140,42.10500795,-72.58124154847081,628,0,9999974196
0649270d-bdec-3ba1-b50d-48d4e7c0449a,1311c44a-85cb-3aea-a143-e5d7892ced8b,Manuela585 Borrego496,F,GENERAL PRACTICE,300 KENSINGTON AVE,SPRINGFIELD,MA,011071139,42.091896,-72.559437,1539,0,9999957597
18419987-cdab-351d-83f7-0b2a4b3dcefe,817a1428-2045-3e89-9fa2-ef7d287d6fa5,Dana512 Schuster709,M,GENERAL PRACTICE,70-71 N PARISH RD,LAWRENCE,MA,01843,42.690315,-71.150015,406,0,9999976696
3594cbe6-ddba-34c2-af53-b1f57324e406,4bf8af75-4da2-331d-b94e-9975a887face,Rudy520 Mosciski958,M,GENERAL PRACTICE,57 PROSPECT ST,NANTUCKET,MA,025542799,41.27514065,-70.10108985970798,38,0,9999972497
dc1393b4-5ff7-331c-b34a-df70a4bd89e7,9a9bf61e-44d3-32fd-a027-7138369b1716,Eldridge510 Weissnat378,M,GENERAL PRACTICE,194 ROCKDALE AVE,WEYMOUTH,MA,021882519,42.2212188,-70.9391625,228,0,9999951194
7e633678-f581-3e6d-b602-a6c1818e148d,f945589f-88aa-366b-9e9d-2418d091112d,Azzie965 Ziemann98,F,GENERAL PRACTICE,105 ERDMAN WAY,LEOMINSTER,MA,014531805,42.54685255,-71.75737313871981,48,0,9999952598
048604f8-c995-3e5c-a430-d09f4333c91a,643eac8e-1620-3b6a-b9f3-664b003d22cd,Frederick289 Kiehn525,M,GENERAL PRACTICE,34 GIFFORD ST,NEW BEDFORD,MA,027442610,41.6177929,-70.91890087055067,133,0,9999949594
1bbe6322-4f8b-392f-8917-a9e485978c2c,5fcff9db-16e4-3e56-aa78-abbc16338097,Marcus77 Schamberger479,M,GENERAL PRACTICE,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,56,0,9999994798
a2d6a762-65fc-3498-8d48-7733439714e7,40c01d75-1542-3e0b-8e5f-78d3031beba1,Broderick767 Reynolds644,M,GENERAL PRACTICE,505 PARADISE RD,SALEM,MA,019704267,42.485927,-70.900301,351,0,9999968198
875e3257-b84b-37bf-9260-569babf3bd10,84abfbd5-41c1-3df4-9b31-7ca93cb2309a,Jean712 Block661,F,GENERAL PRACTICE,85 HERRICK ST,BEVERLY,MA,019151790,42.56415055,-70.8751357650672,3166,0,9999953190
61e2334d-29be-349b-84db-5b4e025c94d7,2617efb0-1afe-3c9c-afbe-2ca94f9c198c,Adrienne302 Jast432,F,GENERAL PRACTICE,140 WOOD RD,WEYMOUTH,MA,021901338,42.2212188,-70.9391625,213,0,9999953091
90f6711b-3041-3b38-8a09-a8606346f83d,93c3d861-e05d-33b9-91eb-1768470229d7,Garret233 Thiel172,M,GENERAL PRACTICE,10 CENTENNIAL DR,PEABODY,MA,019607938,42.5261827,-70.9529896,1221,0,9999969493
8c294b38-d3e7-375c-859e-7611e22702cf,c272e12f-e154-3fee-b05d-b7c0cab2657d,Trinidad33 King743,M,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,4,0,9999987099
f1528fe8-3550-3a47-97d1-249196bd39ee,7aaea79a-9ade-3982-a318-0a1613b9db55,Arron144 Koelpin146,M,GENERAL PRACTICE,89 LEWIS BAY RD UNIT 4,HYANNIS,MA,026015240,41.6534847,-70.2823732,232,0,9999948091
262a54a5-7c00-3d60-8ed9-13441535a82a,f6a306cf-7bd6-35f4-a6b7-2d07d273914c,Ariel183 Von197,M,GENERAL PRACTICE,63 FOUNTAIN ST STE 402,FRAMINGHAM,MA,017026280,42.27595495,-71.42631150114194,821,0,9999943092
ba44d46b-657d-35e4-be69-b84b09dbf3dd,e49b692f-cccc-3cd5-93df-6db63dfc3e4a,Marlen929 Lemke654,F,GENERAL PRACTICE,1250 HANCOCK ST STE 104N,QUINCY,MA,02169,42.2517569,-71.0033967,393,0,9999960898
93732c28-7e4f-370a-ae04-ac3176ca2333,0ddb0329-b59d-3187-874c-602c649249c8,Eldon28 Cassin499,M,GENERAL PRACTICE,115 W SILVER ST,WESTFIELD,MA,010853678,42.1178811,-72.75935246865802,30,0,9999991497
937554ff-63e3-3748-bbb5-f6a367853a5f,5f7663da-4b19-3629-b8f2-fb07d75421d9,Buck819 Johnson679,M,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,759,0,9999941492
5f89b41f-d394-3798-9ef4-eef64340769f,5fa5e611-be3d-3ebb-8f71-124325f6005f,Isiah14 Nikolaus26,M,GENERAL PRACTICE,480 ROUTE 6A,EAST SANDWICH,MA,025371438,41.742172,-70.45251,504,0,9999955393
ddbee839-6dd0-3c9a-ab27-7dea681f46f3,bb3d48eb-0c30-34f4-8950-790fc984741b,Alane21 Frami345,F,GENERAL PRACTICE,1601 WASHINGTON STREET,BOSTON,MA,021181951,42.3381394,-71.0748562,260,0,9999980193
c895cce2-d0a1-3ead-8879-8cef63de22e5,bf556284-7513-3620-a10e-5393183a9a87,Jesus702 Roob72,M,GENERAL PRACTICE,795 MIDDLE ST,FALL RIVER,MA,027211733,41.6924092,-71.16345107025307,15,0,9999985994
dbdb7bab-3a66-37da-a17e-a1dee342939a,e93b27a8-6507-3595-84a5-f899ce23a72d,Faustino767 Sanford861,M,GENERAL PRACTICE,70 EAST STREET,NORTH ANDOVER,MA,018456144,42.6839894,-71.1127065,45,0,9999949396
d62ea7f3-dd4e-3f61-916d-b09397f08030,2b84e56e-08b4-3078-b3ea-4d159208e065,Barton704 Bahringer146,M,GENERAL PRACTICE,1029 PLEASANT ST,BRIDGEWATER,MA,023242301,41.9718173,-71.00937893001648,2221,0,9999950295
93961249-0b62-37d8-b1e9-2efabfd1333b,4ffa4412-1493-3beb-b8f0-6614dde953a4,Harland508 Ryan260,M,GENERAL PRACTICE,363 HIGHLAND AVENUE,WAREHAM,MA,025715011,41.745636,-70.658192,16,0,9999995795
c997b658-3bb2-3f56-876c-cb257861b090,ede4a423-6258-3ef5-b5ba-0fa6bb579563,Pablo44 Paucek755,M,GENERAL PRACTICE,326 NICHOLS ROAD,FITCHBURG,MA,014205478,42.5974358,-71.80761197366103,42,0,9999973198
4da2c9b6-9830-35c9-b366-beec65318a57,69eae27b-7445-3652-bd34-b535abe0b011,Sidney996 Schneider199,M,GENERAL PRACTICE,9 BICKNELL ST,QUINCY,MA,021696003,42.252227399999995,-70.96584679278924,1217,0,9999980995
27b85025-1b8d-32c0-bcad-ac1811b4cabd,dd9914b0-9491-3330-a890-d34e95e497ea,Assunta351 Haley279,F,GENERAL PRACTICE,1061 PLEASANT ST,NEW BEDFORD,MA,027406728,41.64280275,-70.92865004309593,50,0,9999967794
b8aedea6-24ae-375a-b984-997ba077e290,4c1a8ea6-b690-3c28-a02e-ebd82190ee65,Marcos263 Cronin387,M,GENERAL PRACTICE,885 WASHINGTON ST,BOSTON,MA,021111415,42.3479909,-71.064924,91,0,9999977991
73138474-742f-3741-8c26-c4941551f924,b6eeaaf7-1683-3bcb-b6ee-81ce304636ef,Zachery872 Pagac496,M,GENERAL PRACTICE,170 GOVERNORS AVE,MELROSE,MA,021763225,42.4564323,-71.064182,72,0,9999989095
1612c9e1-bacc-344b-9ca6-72112bdc625d,12dc66ee-e2c7-3d5a-892e-157ff1d47f32,Felix524 Rogahn59,M,GENERAL PRACTICE,242 GREEN ST,WINCHENDON,MA,014751820,42.68061,-72.060691,7,0,9999997593
48bd4698-b804-390f-ba21-5f4ff76f2780,65eda534-1bdc-3192-8d02-1c3764447790,Shanell37 Hand679,F,GENERAL PRACTICE,1244 BOYLSTON ST,CHESTNUT HILL,MA,024672115,42.3214927,-71.1711481,4047,0,9999968297
257c72a4-0809-3a1f-ab58-f83a6b029d10,d613e441-68e8-3502-8adb-3f770a1276bf,Emmaline88 Witting912,F,GENERAL PRACTICE,114 WATER ST,MILFORD,MA,017573007,42.13661855,-71.53474614336832,866,0,9999960096
9e39dbd8-1f18-3410-b5a6-3f987bf78316,de29a374-221b-3cb4-8051-a02c1a35e5b7,Gwyneth692 Marvin195,F,GENERAL PRACTICE,562 WASHINGTON ST,SOUTH ATTLEBORO,MA,027036942,41.912892049999996,-71.36135809627689,4871,0,9999964791
26cf7b05-ca65-342d-981f-1087ddc65e4d,b03b624d-c939-3688-986d-9555b8009a3b,Bennett146 Hartmann983,M,GENERAL PRACTICE,230 MAPLE ST,HOLYOKE,MA,010405144,42.207406,-72.608419,1731,0,9999981894
d3773fa2-f432-31e5-972a-e97b411ef2f8,ff6d901b-6850-378b-87d0-97a8c499aa43,Kurt412 Ferry570,M,GENERAL PRACTICE,935 WASHINGTON ST,NORWOOD,MA,020623411,42.18396765,-71.2037844209652,85,0,9999954891
57aaba03-f123-3843-8083-2ecc24c8291f,ea153d0a-9ccc-3769-9a25-934b417071b7,Tashina114 Towne435,F,GENERAL PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,017015354,42.3095704,-71.4413097,2854,0,9999959395
08dd85a3-0e4b-373f-b40a-13ae9a5f8561,d3085315-9893-34c7-8889-3a31dc17c2b0,Ethyl508 Rau926,F,GENERAL PRACTICE,1428 MAIN ST STE 7,WALPOLE,MA,020811729,42.1325911,-71.2618886,12023,0,9999948794
db172d30-bb85-39d3-80fd-46d90ada9837,ace1ac31-036a-38fd-b451-b3b87157c717,Raphael767 Thompson596,M,GENERAL PRACTICE,170 MORTON ST,BOSTON,MA,021303735,42.299067750000006,-71.10124351911541,1977,0,9999979096
4887b388-279e-3de1-9489-37404cb1222c,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Omer483 Koepp521,M,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,21,0,9999992792
5ef94f11-14f1-3a16-91bd-ba8ca42b79b4,1faab3d1-2ae5-3110-8e5f-c65b92ca906d,Theodore876 Ankunding277,M,GENERAL PRACTICE,29 LEWIS AVE,GREAT BARRINGTON,MA,012301713,42.19093125,-73.3715000043024,8,0,9999986190
3427507c-6a30-3187-b4b0-3f32ad7c6752,c64c848c-0315-3115-87fa-80c360bb6a73,Sondra191 Zieme486,F,GENERAL PRACTICE,142 BERKELEY ST,BOSTON,MA,021164608,42.3489076,-71.0721378,1273,0,9999976191
b99a58bd-df15-3a1e-802d-199d67ad9988,4633340c-c833-30a3-ab0e-f5cfa5fda28b,Lincoln623 Trantow673,M,GENERAL PRACTICE,250 GREEN ST,GARDNER,MA,014401377,42.586896550000006,-71.98672640006858,50,0,9999968495
56576766-9e55-3caa-8369-27e260653717,20e0567a-b9bf-3dd8-92b3-6a61b5628069,Heide509 Gusikowski974,F,GENERAL PRACTICE,800 WASHINGTON ST,BOSTON,MA,021111552,42.349439700000005,-71.06308467518953,109,0,9999957290
5c726d87-30c8-30bd-b4ab-61921f9c7181,7e97f720-f99d-3402-98a4-a144aaa5bd01,Raquel318 Valles311,F,GENERAL PRACTICE,210 JONES RD,FALMOUTH,MA,025402974,41.5614958,-70.6117407224321,13481,0,9999976092
e5ae7a8d-2c4c-37b2-b725-8777cd0f801a,811cc811-0061-341c-a719-9ba7ef8dc699,Tandy422 Sporer811,F,GENERAL PRACTICE,245 VINEYARD HAVEN-EDGARTOWN ROAD,EDGARTOWN,MA,025396941,41.395500350000006,-70.5300948008162,49,0,9999973495
3f8bdf54-c1fe-30b9-87d2-b3589f3d1376,d17688c1-9cc8-3e68-980f-82fe1ed685fe,Eleonore965 Robel940,F,GENERAL PRACTICE,100 TEATICKET HWY,TEATICKET,MA,025365678,41.56361395,-70.59806084770075,1848,0,9999951897
01c0acd7-639b-377a-8085-e0e57563248d,084b19be-a78e-3626-b156-a50134fa7fe2,Glinda951 Smitham825,F,GENERAL PRACTICE,10 RESEARCH PL STE 202,NORTH CHELMSFORD,MA,018632439,42.6389798,-71.3828403,454,0,9999943498
6f60122c-dc9b-3853-af15-4b69b7d342cd,acffdfa8-1383-3929-8c99-e73969491439,Warren653 O'Keefe54,M,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,021303446,42.3017598,-71.12855793387442,3,0,9999992297
7202c4c6-3e3a-3913-a7a8-973775d8e5d1,ca2937a1-8877-31a2-9d38-561bd300b3e3,Yuko264 Mueller846,F,GENERAL PRACTICE,780 ALBANY STREET,BOSTON,MA,021182755,42.333645250000004,-71.07279114401811,138,0,9999978890
3827bde2-fd79-3d07-8451-81329ed465a5,1e11392b-1278-3e70-93cd-f396cbd0c265,Gino587 Block661,M,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,17,0,9999996397
753fce82-5475-3d1a-9688-801db44deb2a,6cf8a214-8d57-3267-85e5-7719e15cd63e,Michel472 Zulauf375,M,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,65,0,9999999995
7448014a-0f84-3857-b3bc-913f486a972a,4bc0cc09-77e5-37f5-844d-64a6637cae54,Carlena776 Feil794,F,GENERAL PRACTICE,91 EAST MOUNTAIN ROAD,WESTFIELD,MA,010851801,42.110743549999995,-72.70066160206358,18,0,9999999896
25344c7c-1703-3233-acd5-f484e1d66247,b4e81d20-a3d6-39db-8b04-bcc4ab5de7b2,Carri827 Flatley871,F,GENERAL PRACTICE,354 WAVERLY ST,FRAMINGHAM,MA,017027079,42.276938650000005,-71.41386787587439,2145,0,9999975490
9e466098-6fc6-379e-9f52-90143fa6b2d8,0fedae9f-701f-3317-9b2f-69aea2202cdc,Willian804 Batz141,M,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,72,0,9999993998
dab42efb-ea8e-3239-8bd3-7a0aac45a629,9043e647-568d-3e87-9fc0-756a416392d3,Deandre599 Hartmann983,M,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,1493,0,9999967695
882c5281-78f2-313e-a9f6-4240ca24cfcd,4b7c1695-a178-3e03-8651-51acfd3b8372,Jesusita936 O'Keefe54,F,GENERAL PRACTICE,600 OLD SOMERSET AVE,NORTH DIGHTON,MA,027641824,41.86399,-71.1244904,1100,0,9999968594
b59ff197-24be-35fc-8abe-5aabfd825690,a3327df4-d092-350b-b551-e60c82076c9a,Debra128 Predovic534,F,GENERAL PRACTICE,46 NORTH MAIN ST,W BROOKFIELD,MA,015853232,42.23754835,-72.13791547215251,53,0,9999957894
6802e105-cab3-3d5d-8de0-e2debb12068a,aade280a-3b90-3e48-9648-91109a964a63,Josef103 Klein929,M,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,82,0,9999985390
914b37ea-3add-3797-883b-9a6539cee2f8,981338c4-287c-3621-bc45-8b0b9f1b8922,Denis399 Kohler843,M,GENERAL PRACTICE,640 BOLTON ST,MARLBOROUGH,MA,017523999,42.3658183,-71.55914630258509,333,0,9999955898
21d028ec-234a-3bda-b438-414614ab2858,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Nicholle822 Fisher429,F,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,561,0,9999998195
a5682f30-7d68-38a8-bf76-9b6b3bf37dfe,1e8b3677-a601-3afa-8a48-a978d873c271,Xavier983 Jakubowski832,M,GENERAL PRACTICE,444 HARRISON AVE,BOSTON,MA,021182404,42.3432437,-71.0644988,183,0,9999980490
f82c1902-b021-3d8b-b357-6245d03a316f,84de2bcf-1b1a-3ce2-9f6d-9e0cb34991f6,Margery365 Rippin620,F,GENERAL PRACTICE,45 DAN RD,WELLESLEY,MA,024813503,42.2964859,-71.2925571,134,0,9999945493
50a930c3-ab58-3c64-8c35-8d13be7dcb4c,ecadbc11-930c-3903-b706-f8ef4bc9089e,Earlene410 Baumbach677,F,GENERAL PRACTICE,780 CHESTNUT ST,SPRINGFIELD,MA,011031109,42.1211633,-72.60614164702717,4985,0,9999971291
3c28a68f-7b79-37cd-830f-a8d110249cad,0f9d1260-db33-3483-b2b6-5483cfcb739c,Felipe97 Lebsack687,M,GENERAL PRACTICE,361 WOODWARD ST,WABAN,MA,024682027,42.326011949999994,-71.2254251580706,294,0,9999958793
d98f9f74-ba81-3f2d-9400-1b82b2d76f06,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Pearlie554 Lakin515,F,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,8710,0,9999943597
eb80c7d0-20bd-3574-9bb7-351c676626e1,f480acd0-7ef1-350d-aae6-d8e7d53ace57,Gil594 Ondricka197,M,GENERAL PRACTICE,1193 SEA ST,QUINCY,MA,021693544,42.26883395,-70.95264075087945,1489,0,9999980698
719c9db9-be69-358a-baba-0aeaab9c659e,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Leticia253 Caraballo427,F,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,28,0,9999996793
57e0128c-8d18-34c9-9ef3-f540599f4554,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,34,0,9999996892
175e4042-9e98-3366-a3e6-35364f90ba79,3b021cb6-4745-3d9d-8436-230055f770bd,Horacio317 Collado928,M,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,29,0,9999999193
ed4ea418-c4d1-369c-80fd-e9573e59dec8,7b95b4ab-5bb6-3abc-b0e5-02689f84228d,Audra143 Beatty507,F,GENERAL PRACTICE,20 POND MEADOW DR,READING,MA,018673261,42.516645499999996,-71.09917578750729,1023,0,9999959692
c097f055-47d0-3aae-81ed-c513bd062c0b,86880e58-8753-3c63-b057-33781df70528,Dolores502 Cabrera242,F,GENERAL PRACTICE,49 SAMOSET AVE,HULL,MA,020452512,42.2810432,-70.8703157542509,190,0,9999940791
e5e5be9d-24ed-3eb9-932b-4a00e44142aa,36705572-6b8a-337d-9d01-be1087ce4650,Valentine262 Corwin846,M,GENERAL PRACTICE,233 WINTHROP ST,TAUNTON,MA,027804428,41.89112605,-71.11254102062864,576,0,9999965996
d6b5e677-a89a-343d-8b19-62d5c3ead587,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Heath320 Leuschke194,M,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,469,0,9999959197
c998f769-e000-3273-9f0f-c198a25bf9bc,e9a24be5-b0a3-3fd2-a606-dd13498024ea,Estella474 O'Hara248,F,GENERAL PRACTICE,85 E MAIN ST STE A,NORTON,MA,027662307,41.971697,-71.17689334021827,813,0,9999944892
a694d286-9836-3797-b34a-4ac2dd5072f8,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Latrina689 White193,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,16,0,9999985499
d5fde3d2-270c-35ff-b6ce-34332f23c6b9,c92cc255-6778-3307-8092-987d667be4ce,Merle11 Bogisich202,M,GENERAL PRACTICE,89 FOSTER ST,PEABODY,MA,019608925,42.5278731,-70.9286609,497,0,9999974691
930ffc53-f0fc-306a-8f5d-651d1bb61b77,00ffb204-07b4-3c72-a678-fa252e6cf86c,Alex454 Satterfield305,M,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,552,0,9999963298
8928e092-7c9d-3d01-81b1-9d41ca34178e,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,5202,0,9999956292
9a62df78-01bb-33af-aeda-0a60af5018cd,70a26106-6797-39f8-83e6-6bcf212b99ad,Christopher407 Mohr916,F,GENERAL PRACTICE,340 MAIN ST,WORCESTER,MA,016081601,42.53616075,-71.74831883675786,714,0,9999963694
bd064dd4-b628-38ae-90a0-b123b3efd595,b8421363-9807-3b16-a146-95336eea5cfb,Cleveland582 Kuphal363,M,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,80,0,9999988493
8baf404d-28dd-3979-95fa-673eafecefd7,24460683-f514-37ef-98c1-724b2fc9aa2a,Simonne139 Wilderman619,F,GENERAL PRACTICE,60 HODGES AVE,TAUNTON,MA,027803034,41.91158935,-71.10129620180315,4,0,9999986992
31bdba66-57da-352d-b2d8-8a6249d2fbe2,f964d209-adbb-3f11-80ce-5687e587363a,Jacques50 Roberts511,M,GENERAL PRACTICE,155 MAPLE ST,SPRINGFIELD,MA,011051828,42.1004364,-72.57897095,280,0,9999953398
c893588f-4d08-3a86-86ba-a162021058f8,e854f053-5621-31fa-afa1-29040b0d7466,Latrice352 Ferry570,F,GENERAL PRACTICE,1575 BLUE HILL AVE,BOSTON,MA,021262122,42.2698727,-71.0940406,664,0,9999945394
550879de-9295-3a8a-accf-d5a775609a29,752c7570-1637-36cf-8b74-03ea3acfa98c,Hiram237 Moen819,M,GENERAL PRACTICE,12 LITTLEVILLE RD,HUNTINGTON,MA,010509761,42.257603957277915,-72.87133712317558,1329,0,9999973594
3fb27422-bc4c-365c-88eb-1ff9e7a6c830,1563fcb4-76a9-3ea4-863d-e276f38b9b3e,Carrol931 McCullough561,M,GENERAL PRACTICE,700 ESSEX STREET,LAWRENCE,MA,018414396,42.7020708,-71.17231,447,0,9999976795
0c2bd479-4d16-3b45-91a4-7517bd29db75,b8e724d5-b999-3029-8a2d-ad30fbd0b9ce,Dorris197 Rolfson709,F,GENERAL PRACTICE,63 MAIN ST,BROCKTON,MA,023014042,42.084598840000005,-71.01995972,815,0,9999979591
7b57fcf3-6997-3455-b3af-998134f9f548,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Chanelle850 Schuster709,F,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,635,0,9999998898
71f19c8e-0447-32b1-9486-866fdc83b1dd,6170552c-4d27-3e64-8068-64a380f1837d,Jackelyn13 Pacocha935,F,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,14,0,9999988097
52a592d2-f6cb-3916-8674-2bba03a9dd31,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Ellen406 Farrell962,F,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,7396,0,9999979799
